2025-08-28 10:34:15,672 - UARTProtocol - INFO - Auto-selecting port: COM3
2025-08-28 10:34:15,704 - UARTProtocol - INFO - Receive task started
2025-08-28 10:34:15,704 - UARTProtocol - INFO - Heartbeat task started
2025-08-28 10:34:15,704 - UARTProtocol - INFO - Connected to COM3 at 115200 baud
2025-08-28 10:34:16,892 - UARTProtocol - WARNING - Heartbeat missed (1)
2025-08-28 10:34:23,656 - UARTProtocol - INFO - Auto refresh enabled
2025-08-28 10:34:30,259 - UARTProtocol - INFO - Motor speed auto refresh enabled (20Hz)
2025-09-20 13:35:06,677 - UARTProtocol - INFO - Motor speeds: L=-0.10 RPM, R=0.00 RPM
2025-09-20 13:35:06,683 - UARTProtocol - INFO - Motor speeds: L=-0.10 RPM, R=0.00 RPM
2025-09-20 13:35:06,710 - UARTProtocol - INFO - Motor speeds: L=-0.10 RPM, R=0.00 RPM
2025-09-20 13:35:06,730 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:06,758 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:06,775 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:06,802 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:06,837 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:06,874 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:06,928 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:06,958 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:06,967 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:06,995 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:07,023 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:07,058 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:07,090 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:07,141 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:07,177 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:07,333 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:07,508 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:07,529 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:07,560 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:07,652 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:07,656 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:07,660 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:07,721 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:07,746 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:07,829 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:07,861 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:07,867 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:07,905 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:07,956 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:07,985 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:07,990 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:08,036 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:08,070 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:08,100 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:08,137 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:08,170 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:08,182 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:08,299 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:08,431 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:08,525 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:08,581 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:08,585 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:08,635 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:08,694 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:08,706 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:08,738 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:08,749 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:08,785 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:08,810 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:08,848 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:08,874 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:08,898 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:08,920 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:08,953 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:08,979 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:09,016 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:09,047 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:09,073 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:09,120 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:09,157 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:09,183 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:09,273 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:09,438 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:09,475 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:09,577 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:09,598 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:09,628 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:09,697 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:09,712 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:09,767 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:09,776 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:09,795 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:09,830 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:09,866 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:09,903 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:09,938 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:09,966 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:09,998 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:10,022 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:10,052 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:10,084 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:10,114 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:10,145 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:10,185 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:10,278 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:10,428 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:10,472 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:10,490 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:10,605 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:10,611 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:10,614 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:10,695 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:10,762 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:10,767 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:10,802 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:10,808 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:10,835 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:10,868 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:10,901 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:10,929 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:10,960 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:10,999 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:11,035 - UARTProtocol - INFO - Motor speeds: L=0.10 RPM, R=0.00 RPM
2025-09-20 13:35:11,059 - UARTProtocol - INFO - Motor speeds: L=0.10 RPM, R=0.00 RPM
2025-09-20 13:35:11,089 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:11,116 - UARTProtocol - INFO - Motor speeds: L=-0.10 RPM, R=0.00 RPM
2025-09-20 13:35:11,153 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:11,180 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:11,224 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:11,331 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:11,423 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:11,453 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:11,529 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:11,543 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:11,566 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:11,601 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:11,622 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:11,638 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:11,671 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:11,716 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:11,739 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:11,781 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:11,802 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:11,837 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:11,870 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:11,907 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:11,937 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:11,979 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:12,009 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:12,039 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:12,063 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:12,071 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:12,142 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:12,186 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:12,209 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:12,319 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:12,487 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:12,520 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:12,587 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:12,643 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:12,667 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:12,727 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:12,733 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:12,759 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:12,781 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:12,805 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:12,842 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:12,874 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:12,902 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:12,952 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:12,971 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:12,975 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:13,033 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:13,063 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:13,087 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:13,141 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:13,159 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:13,196 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:13,230 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:13,387 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:13,506 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:13,532 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:13,549 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:13,608 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:13,631 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:13,695 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:13,725 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:13,730 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:13,786 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:13,862 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:13,865 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:13,891 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:13,910 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:13,944 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:13,981 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:14,009 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:14,028 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:14,064 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:14,092 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:14,123 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:14,140 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:14,172 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:14,199 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:14,238 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:14,434 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:14,590 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:14,623 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:14,652 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:14,666 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:14,755 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:14,761 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:14,784 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:14,846 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:14,851 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:14,897 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:14,934 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:14,959 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:15,004 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:15,050 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:15,060 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:15,096 - UARTProtocol - INFO - Motor speeds: L=-0.10 RPM, R=0.00 RPM
2025-09-20 13:35:15,124 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:15,162 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:15,189 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:15,194 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:15,234 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:15,346 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:15,421 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:15,446 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:15,541 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:15,560 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:15,598 - UARTProtocol - INFO - Motor speeds: L=0.10 RPM, R=0.00 RPM
2025-09-20 13:35:15,625 - UARTProtocol - INFO - Motor speeds: L=0.10 RPM, R=0.00 RPM
2025-09-20 13:35:15,660 - UARTProtocol - INFO - Motor speeds: L=0.10 RPM, R=0.00 RPM
2025-09-20 13:35:15,688 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:15,698 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:15,721 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:15,754 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:15,797 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:15,833 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:15,858 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:15,896 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:15,917 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:15,959 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:15,986 - UARTProtocol - INFO - Motor speeds: L=-0.10 RPM, R=0.00 RPM
2025-09-20 13:35:16,019 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:16,045 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:16,072 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:16,120 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:16,138 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:16,180 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:16,210 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:16,242 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:16,401 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:16,559 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:16,580 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:16,599 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:16,658 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:16,680 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:16,737 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:16,742 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:16,767 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:16,772 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:16,818 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:35:16,847 - UARTProtocol - INFO - Motor speeds: L=0.10 RPM, R=0.00 RPM
2025-09-20 13:35:16,877 - UARTProtocol - INFO - Motor speeds: L=0.20 RPM, R=0.00 RPM
